transaction_date,debit,credit,amount,dr_cr_indicator,transaction_id,recipient_name,upi_id,bank,transaction_mode,note,source,category
2026-03-02T14:14:00Z,152,0,-152,DR,txn_45115058e6042807,MakeMyTrip,mmt@hdfc,AXIS,UPI,,bank_statement,5
2026-03-03T16:36:00Z,709,0,-709,DR,txn_989101187e489e91,BigBasket,bigbasket@okaxis,AXIS,UPI,,bank_statement,4
2026-03-03T19:51:00Z,53,0,-53,DR,txn_3f594485156de667,Zomato,zomato@icic,ICIC,UPI,,bank_statement,7
2026-03-04T15:29:00Z,0,811,811,CR,txn_691520292f653d32,Rajesh Singh,amit.k@ibl,AXIS,UPI,Received from Rajesh Singh,bank_statement,10
2026-03-05T10:10:00Z,202,0,-202,DR,txn_06883367d7ac7479,MakeMyTrip,mmt@hdfc,HDFC,UPI,,bank_statement,5
2026-03-05T12:30:00Z,1058,0,-1058,DR,txn_56ca458443cd1e3d,Gas Agency,gas@upi,UPI,UPI,Gas Bill,bank_statement,6
2026-03-05T13:24:00Z,739,0,-739,DR,txn_db0c6f39320b0d40,Decathlon,decathlon@hdfc,SBIN,UPI,,bank_statement,1
2026-03-05T16:29:00Z,182,0,-182,DR,txn_4cc8bef610e791a5,Starbucks,starbucks@hdfc,AXIS,UPI,,bank_statement,7
2026-03-06T11:12:00Z,390,0,-390,DR,txn_896ee88d9111bce7,DMart,dmart@hdfc,KOTAK,UPI,,bank_statement,4
2026-03-06T11:42:00Z,162,0,-162,DR,txn_ecb2b0de41739336,Rapido,rapido@okaxis,HDFC,UPI,,bank_statement,5
2026-03-07T13:43:00Z,1480,0,-1480,DR,txn_8a3c7a1cc616d5fe,Bookstore,bookstore@upi,HDFC,UPI,,bank_statement,11
2026-03-07T17:46:00Z,580,0,-580,DR,txn_98273c7c9c3f7ce1,BigBasket,bigbasket@okaxis,ICIC,UPI,,bank_statement,4
2026-03-07T19:40:00Z,455,0,-455,DR,txn_b4d3de16b78ab544,Cafe Coffee Day,caffe.ccd@hdfc,KOTAK,UPI,,bank_statement,7
2026-03-08T14:40:00Z,550,0,-550,DR,txn_652ca24c31ef3a3d,Blinkit,blinkit@okaxis,AXIS,UPI,,bank_statement,4
2026-03-09T12:51:00Z,360,0,-360,DR,txn_5a988de1e9e05a31,Subway,subway@okaxis,AXIS,UPI,,bank_statement,7
2026-03-09T17:36:00Z,233,0,-233,DR,txn_b250a95e94382ad4,IRCTC,irctc@sbin,HDFC,UPI,,bank_statement,5
2026-03-10T13:37:00Z,97,0,-97,DR,txn_669e1422bd20e0be,Swiggy,swiggy@okicici,SBIN,UPI,,bank_statement,7
2026-03-11T14:04:00Z,476,0,-476,DR,txn_266ab8ab86222bf0,Subway,subway@okaxis,AXIS,UPI,,bank_statement,7
2026-03-13T17:42:00Z,180,0,-180,DR,txn_fc3e330c7985ea56,Swiggy,swiggy@okicici,HDFC,UPI,,bank_statement,7
2026-03-14T15:50:00Z,149,0,-149,DR,txn_824e4ce8c199e064,Uber,uber@hdfc,ICIC,UPI,,bank_statement,5
2026-03-15T07:23:00Z,185,0,-185,DR,txn_19e7f90691d08c68,Flipkart Flight,flights@flipkart,AXIS,UPI,,bank_statement,5
2026-03-15T16:39:00Z,214,0,-214,DR,txn_75f64d68cc1a2d78,Spencer,spencer@hdfc,KOTAK,UPI,,bank_statement,4
2026-03-16T18:45:00Z,475,0,-475,DR,txn_ee40a9a7a1e20a6a,Starbucks,starbucks@hdfc,ICIC,UPI,,bank_statement,7
2026-03-17T11:18:00Z,42,0,-42,DR,txn_023b828f5099cec8,Rapido,rapido@okaxis,KOTAK,UPI,,bank_statement,5
2026-03-17T16:19:00Z,178,0,-178,DR,txn_dca8768dbc075ad9,Dominos,dominos@hdfc,HDFC,UPI,,bank_statement,7
2026-03-17T17:23:00Z,788,0,-788,DR,txn_ce9fbe26a215b197,Blinkit,blinkit@okaxis,ICIC,UPI,,bank_statement,4
2026-03-19T12:03:00Z,492,0,-492,DR,txn_df8d3f5a00432f44,Swiggy,swiggy@okicici,AXIS,UPI,,bank_statement,7
2026-03-21T16:08:00Z,454,0,-454,DR,txn_550d3c924cd74c5a,DMart,dmart@hdfc,AXIS,UPI,,bank_statement,4
2026-03-22T12:41:00Z,0,2995,2995,CR,txn_25a7f80f820859e2,Rahul Sharma,rahul.sharma@upi,SBIN,UPI,Received from Rahul Sharma,bank_statement,10
2026-03-22T16:19:00Z,136,0,-136,DR,txn_8f39090c039c2d44,Flipkart Flight,flights@flipkart,SBIN,UPI,,bank_statement,5
2026-03-22T20:42:00Z,246,0,-246,DR,txn_240b57d6f004c0a0,Spencer,spencer@hdfc,SBIN,UPI,,bank_statement,4
2026-03-23T13:39:00Z,203,0,-203,DR,txn_f8d755c819dd131a,Uber,uber@hdfc,SBIN,UPI,,bank_statement,5
2026-03-23T16:05:00Z,440,0,-440,DR,txn_60614d44380d0d3e,Zomato,zomato@icic,SBIN,UPI,,bank_statement,7
2026-03-24T12:34:00Z,860,0,-860,DR,txn_57168615a463ec19,Hardware Store,hardwarestore@upi,ICIC,UPI,,bank_statement,6
2026-03-24T13:35:00Z,432,0,-432,DR,txn_d822930e6157ede0,Zomato,zomato@icic,SBIN,UPI,,bank_statement,7
2026-03-24T14:10:00Z,207,0,-207,DR,txn_9c427b90c983608d,Fuel Station,fuel.petrol@upi,AXIS,UPI,,bank_statement,5
2026-03-25T09:30:00Z,0,75000,75000,CR,txn_f3adc4b095b73705,HDFC,salary.3@sbin,AXIS,INB,Monthly Salary,bank_statement,
2026-03-25T12:20:00Z,4536,0,-4536,DR,txn_f5d62d5d209a260c,Amit Kumar,amit.k@ibl,HDFC,UPI,Transfer to Amit Kumar,bank_statement,10
2026-03-26T10:22:00Z,770,0,-770,DR,txn_734d019d63f83f32,Spencer,spencer@hdfc,AXIS,UPI,,bank_statement,4
2026-03-26T13:11:00Z,82,0,-82,DR,txn_6b83e1dcf3fc6937,Starbucks,starbucks@hdfc,KOTAK,UPI,,bank_statement,7
2026-03-27T10:11:00Z,123,0,-123,DR,txn_d99de227dbe02fee,Uber,uber@hdfc,SBIN,UPI,,bank_statement,5
2026-03-27T10:15:00Z,69,0,-69,DR,txn_6ba1249eb5ff28f0,Spotify,spotify@okaxis,OKAXIS,UPI,Spotify Premium,bank_statement,9
2026-03-27T18:28:00Z,2534,0,-2534,DR,txn_18f7660e3e511de3,Flipkart,flipkart@hdfc,HDFC,UPI,,bank_statement,1
2026-03-28T14:00:00Z,5000,0,-5000,DR,txn_4c153151631f4ed9,Car Loan EMI,carloan@hdfc,HDFC,UPI,Car Loan EMI,bank_statement,12
2026-03-28T16:28:00Z,168,0,-168,DR,txn_4812282a1a709d6a,Ola,ola@icic,ICIC,UPI,,bank_statement,5
2026-03-28T18:25:00Z,164,0,-164,DR,txn_8170b4110af90469,Starbucks,starbucks@hdfc,SBIN,UPI,,bank_statement,7
2026-03-29T10:14:00Z,296,0,-296,DR,txn_7d93af2aef35f383,BigBasket,bigbasket@okaxis,KOTAK,UPI,,bank_statement,4
2026-03-29T19:43:00Z,110,0,-110,DR,txn_e9e7cb1d0db14c14,Starbucks,starbucks@hdfc,AXIS,UPI,,bank_statement,7
2026-03-31T16:34:00Z,229,0,-229,DR,txn_72158bf1e7678c9b,Flipkart Flight,flights@flipkart,ICIC,UPI,,bank_statement,5
2026-03-31T21:25:00Z,110,0,-110,DR,txn_1898e3260d401683,Zomato,zomato@icic,HDFC,UPI,,bank_statement,7
2026-03-31T22:56:00Z,1422,0,-1422,DR,txn_3974b3e44c722ce2,H&M,hm@hdfc,ICIC,UPI,,bank_statement,1
2026-04-01T12:45:00Z,674,0,-674,DR,txn_012002c258e93987,Local Vegetable Vendor,vendor@upi,SBIN,UPI,,bank_statement,4
2026-04-01T17:39:00Z,125,0,-125,DR,txn_014af23e108b98b9,Subway,subway@okaxis,SBIN,UPI,,bank_statement,7
2026-04-02T11:58:00Z,182,0,-182,DR,txn_8feb5a98da669150,Rapido,rapido@okaxis,HDFC,UPI,,bank_statement,5
2026-04-02T20:38:00Z,432,0,-432,DR,txn_26f5d85c06ffaf7e,Swiggy,swiggy@okicici,AXIS,UPI,,bank_statement,7
2026-04-06T11:26:00Z,891,0,-891,DR,txn_a0504eabde59e67e,Meesho,meesho@upi,SBIN,UPI,,bank_statement,1
2026-04-06T15:14:00Z,293,0,-293,DR,txn_5cca7326193eaeb3,Uber,uber@hdfc,AXIS,UPI,,bank_statement,5
2026-04-07T09:22:00Z,167,0,-167,DR,txn_19653832fb8ff665,MakeMyTrip,mmt@hdfc,ICIC,UPI,,bank_statement,5
2026-04-08T14:50:00Z,283,0,-283,DR,txn_b1d1a54b5cadbb08,Subway,subway@okaxis,AXIS,UPI,,bank_statement,7
2026-04-09T21:02:00Z,496,0,-496,DR,txn_69614e2651acb8f1,Swiggy,swiggy@okicici,AXIS,UPI,,bank_statement,7
2026-04-10T17:00:00Z,139,0,-139,DR,txn_64a68f77822fefd8,Ola,ola@icic,HDFC,UPI,,bank_statement,5
2026-04-10T17:04:00Z,264,0,-264,DR,txn_78ff8220a689c2ed,Zomato,zomato@icic,ICIC,UPI,,bank_statement,7
2026-04-12T15:58:00Z,1252,0,-1252,DR,txn_b5bfcb999dd891b2,Pharmacy,pharmacy@upi,KOTAK,UPI,,bank_statement,11
2026-04-12T17:36:00Z,99,0,-99,DR,txn_382150a138dced74,Zomato,zomato@icic,HDFC,UPI,,bank_statement,7
2026-04-12T19:03:00Z,39,0,-39,DR,txn_f015b4ba067197f9,Fuel Station,fuel.petrol@upi,SBIN,UPI,,bank_statement,5
2026-04-12T20:42:00Z,594,0,-594,DR,txn_7b89b9adce8486f4,DMart,dmart@hdfc,SBIN,UPI,,bank_statement,4
2026-04-12T21:01:00Z,1791,0,-1791,DR,txn_20ea10ad18485d9f,Myntra,myntra@okaxis,ICIC,UPI,,bank_statement,1
2026-04-14T11:13:00Z,116,0,-116,DR,txn_42df3af0e55009ea,IRCTC,irctc@sbin,SBIN,UPI,,bank_statement,5
2026-04-14T14:33:00Z,54,0,-54,DR,txn_397c6b5f69002f8e,Dominos,dominos@hdfc,KOTAK,UPI,,bank_statement,7
2026-04-15T18:00:00Z,74,0,-74,DR,txn_eb83092b5afb26ca,Zomato,zomato@icic,SBIN,UPI,,bank_statement,7
2026-04-17T20:10:00Z,346,0,-346,DR,txn_824187a7117bbd3f,Zomato,zomato@icic,KOTAK,UPI,,bank_statement,7
2026-04-17T20:59:00Z,371,0,-371,DR,txn_7c365bd4bf78e5d7,Local Vegetable Vendor,vendor@upi,HDFC,UPI,,bank_statement,4
2026-04-19T18:08:00Z,4366,0,-4366,DR,txn_e52cd97821b2b665,Rajesh Singh,rahul.sharma@upi,SBIN,UPI,Transfer to Rajesh Singh,bank_statement,10
2026-04-19T19:18:00Z,288,0,-288,DR,txn_5bd6ff5655be385e,IRCTC,irctc@sbin,SBIN,UPI,,bank_statement,5
2026-04-20T16:25:00Z,461,0,-461,DR,txn_c9cbaaab3d726175,Dominos,dominos@hdfc,SBIN,UPI,,bank_statement,7
2026-04-21T10:01:00Z,165,0,-165,DR,txn_a3fe3ba33ce2e012,MakeMyTrip,mmt@hdfc,SBIN,UPI,,bank_statement,5
2026-04-22T12:39:00Z,1100,0,-1100,DR,txn_5080e36b6f21b8c2,Rahul Sharma,priya.v@okaxis,SBIN,UPI,Transfer to Rahul Sharma,bank_statement,10
2026-04-22T16:31:00Z,2380,0,-2380,DR,txn_3aac4bd1eacac806,Flipkart,flipkart@hdfc,SBIN,UPI,,bank_statement,1
2026-04-22T18:22:00Z,288,0,-288,DR,txn_b49ce3496e22e024,Fuel Station,fuel.petrol@upi,KOTAK,UPI,,bank_statement,5
2026-04-23T15:36:00Z,2784,0,-2784,DR,txn_30592c07f5caf659,Amit Kumar,priya.v@okaxis,HDFC,UPI,Transfer to Amit Kumar,bank_statement,10
2026-04-23T16:36:00Z,47,0,-47,DR,txn_ac20bd817e272e81,Rapido,rapido@okaxis,ICIC,UPI,,bank_statement,5
2026-04-23T19:56:00Z,427,0,-427,DR,txn_5b3b144df8719e2c,Subway,subway@okaxis,AXIS,UPI,,bank_statement,7
2026-04-24T16:50:00Z,204,0,-204,DR,txn_58db2a4f26fbdd49,Subway,subway@okaxis,AXIS,UPI,,bank_statement,7
2026-04-25T09:30:00Z,0,75000,75000,CR,txn_0ca09a5db6cf5279,HDFC,salary.4@kotak,ICIC,INB,Monthly Salary,bank_statement,
2026-04-25T17:40:00Z,746,0,-746,DR,txn_03aab67928772ae8,BigBasket,bigbasket@okaxis,HDFC,UPI,,bank_statement,4
2026-04-26T14:56:00Z,202,0,-202,DR,txn_fbaa34c62a01c097,BigBasket,bigbasket@okaxis,SBIN,UPI,,bank_statement,4
2026-04-27T10:15:00Z,69,0,-69,DR,txn_e9c4ae9a51ea864a,Spotify,spotify@okaxis,OKAXIS,UPI,Spotify Premium,bank_statement,9
2026-04-27T19:35:00Z,207,0,-207,DR,txn_9334a79223885762,Rapido,rapido@okaxis,HDFC,UPI,,bank_statement,5
2026-04-27T21:28:00Z,388,0,-388,DR,txn_b91487820d989d2c,McDonald's,mcdonalds@hdfc,AXIS,UPI,,bank_statement,7
2026-04-28T14:00:00Z,5000,0,-5000,DR,txn_8f24f38522b6e351,Car Loan EMI,carloan@hdfc,HDFC,UPI,Car Loan EMI,bank_statement,12
2026-04-28T20:21:00Z,282,0,-282,DR,txn_2b0c8dd9d317d6d4,Local Dhaba,dhaba.local@upi,ICIC,UPI,,bank_statement,7
2026-04-29T12:59:00Z,434,0,-434,DR,txn_27c0874deee4e3a4,McDonald's,mcdonalds@hdfc,AXIS,UPI,,bank_statement,7
2026-04-29T20:38:00Z,785,0,-785,DR,txn_a9d6e3933553e1a9,DMart,dmart@hdfc,ICIC,UPI,,bank_statement,4
2026-05-01T11:22:00Z,239,0,-239,DR,txn_e94a04397202ddce,Ola,ola@icic,KOTAK,UPI,,bank_statement,5
2026-05-01T21:30:00Z,82,0,-82,DR,txn_01e81741d7dfd5fc,Local Dhaba,dhaba.local@upi,ICIC,UPI,,bank_statement,7
2026-05-02T13:00:00Z,86,0,-86,DR,txn_b59710071a5740b9,McDonald's,mcdonalds@hdfc,AXIS,UPI,,bank_statement,7
2026-05-02T13:27:00Z,146,0,-146,DR,txn_5e60c844981224cc,Rapido,rapido@okaxis,ICIC,UPI,,bank_statement,5
2026-05-03T14:15:00Z,403,0,-403,DR,txn_677d04b2f33e37c1,Starbucks,starbucks@hdfc,HDFC,UPI,,bank_statement,7
2026-05-05T10:28:00Z,0,2555,2555,CR,txn_40d868f51a05d9c5,Rahul Sharma,shreya.p@upi,SBIN,UPI,Received from Rahul Sharma,bank_statement,10
2026-05-05T19:35:00Z,172,0,-172,DR,txn_fa8bbd50affa050d,Rapido,rapido@okaxis,SBIN,UPI,,bank_statement,5
2026-05-05T20:27:00Z,452,0,-452,DR,txn_fb925d88a4c449c5,Local Dhaba,dhaba.local@upi,ICIC,UPI,,bank_statement,7
2026-05-06T12:17:00Z,496,0,-496,DR,txn_593cd96f4a74b43a,Zomato,zomato@icic,SBIN,UPI,,bank_statement,7
2026-05-09T11:02:00Z,459,0,-459,DR,txn_86650c80ea2c7c6c,Spencer,spencer@hdfc,KOTAK,UPI,,bank_statement,4
2026-05-09T12:51:00Z,0,2161,2161,CR,txn_38fe765e11b76e79,Shreya Patel,rajesh.s@ybl,KOTAK,UPI,Received from Shreya Patel,bank_statement,10
2026-05-09T19:48:00Z,46,0,-46,DR,txn_d3d2249bd5b218b0,Rapido,rapido@okaxis,SBIN,UPI,,bank_statement,5
2026-05-09T20:28:00Z,155,0,-155,DR,txn_2ed0785c90413522,Subway,subway@okaxis,ICIC,UPI,,bank_statement,7
2026-05-10T11:00:00Z,728,0,-728,DR,txn_c70c8e12ba7070a9,DMart,dmart@hdfc,HDFC,UPI,,bank_statement,4
2026-05-10T20:30:00Z,82,0,-82,DR,txn_ae32f147b3f26afa,Cafe Coffee Day,caffe.ccd@hdfc,KOTAK,UPI,,bank_statement,7
2026-05-11T13:01:00Z,185,0,-185,DR,txn_55fc135cbbf2bdc1,Swiggy,swiggy@okicici,KOTAK,UPI,,bank_statement,7
2026-05-12T12:30:00Z,1016,0,-1016,DR,txn_99b942bfd4fd7066,Gas Agency,gas@upi,UPI,UPI,Gas Bill,bank_statement,6
2026-05-12T13:10:00Z,208,0,-208,DR,txn_4922a6415ec55360,Local Vegetable Vendor,vendor@upi,AXIS,UPI,,bank_statement,4
2026-05-12T14:24:00Z,138,0,-138,DR,txn_8f5cbfc1096c9bb2,Swiggy,swiggy@okicici,AXIS,UPI,,bank_statement,7
2026-05-13T09:28:00Z,124,0,-124,DR,txn_83c47327da93933f,IRCTC,irctc@sbin,KOTAK,UPI,,bank_statement,5
2026-05-13T21:18:00Z,1458,0,-1458,DR,txn_b3181850d4f62ecf,Ajio,ajio@okaxis,HDFC,UPI,,bank_statement,1
2026-05-15T12:59:00Z,87,0,-87,DR,txn_afebbe6c35d82ee7,MakeMyTrip,mmt@hdfc,KOTAK,UPI,,bank_statement,5
2026-05-15T21:11:00Z,136,0,-136,DR,txn_ffeeed7bff51848a,Local Dhaba,dhaba.local@upi,KOTAK,UPI,,bank_statement,7
2026-05-16T17:27:00Z,1113,0,-1113,DR,txn_be84d5c7aa0a2cc4,Myntra,myntra@okaxis,ICIC,UPI,,bank_statement,1
2026-05-17T13:28:00Z,623,0,-623,DR,txn_44940629069e683b,Local Vegetable Vendor,vendor@upi,ICIC,UPI,,bank_statement,4
2026-05-17T16:42:00Z,143,0,-143,DR,txn_c4146c1bf973474a,IRCTC,irctc@sbin,KOTAK,UPI,,bank_statement,5
2026-05-18T09:52:00Z,149,0,-149,DR,txn_63f84ba689296920,Flipkart Flight,flights@flipkart,SBIN,UPI,,bank_statement,5
2026-05-19T19:04:00Z,280,0,-280,DR,txn_ab67457dfd1ebf0d,Flipkart Flight,flights@flipkart,SBIN,UPI,,bank_statement,5
2026-05-20T12:19:00Z,380,0,-380,DR,txn_b0ddcbe46e32f75f,Cafe Coffee Day,caffe.ccd@hdfc,ICIC,UPI,,bank_statement,7
2026-05-21T13:25:00Z,376,0,-376,DR,txn_8aacbb4666a5eee1,Dominos,dominos@hdfc,KOTAK,UPI,,bank_statement,7
2026-05-21T20:56:00Z,53,0,-53,DR,txn_a07cfa974efaab61,Uber,uber@hdfc,KOTAK,UPI,,bank_statement,5
2026-05-22T14:58:00Z,0,925,925,CR,txn_290e81f083a3e8f9,Priya Verma,amit.k@ibl,SBIN,UPI,Received from Priya Verma,bank_statement,10
2026-05-22T19:55:00Z,83,0,-83,DR,txn_316fa8c222e93847,Rapido,rapido@okaxis,HDFC,UPI,,bank_statement,5
2026-05-23T19:14:00Z,187,0,-187,DR,txn_c18a82615d45d73a,Subway,subway@okaxis,KOTAK,UPI,,bank_statement,7
2026-05-24T10:53:00Z,575,0,-575,DR,txn_402a8e9fed834183,Local Vegetable Vendor,vendor@upi,KOTAK,UPI,,bank_statement,4
2026-05-25T09:30:00Z,0,75000,75000,CR,txn_2955df5891535a55,ICIC,salary.5@kotak,HDFC,INB,Monthly Salary,bank_statement,
2026-05-25T15:56:00Z,459,0,-459,DR,txn_af377299f1d1a88c,Blinkit,blinkit@okaxis,ICIC,UPI,,bank_statement,4
2026-05-26T09:40:00Z,478,0,-478,DR,txn_d3d0e5f1180e7602,Local Vegetable Vendor,vendor@upi,HDFC,UPI,,bank_statement,4
2026-05-26T20:34:00Z,76,0,-76,DR,txn_b7c4366c7f8db1ef,Local Dhaba,dhaba.local@upi,HDFC,UPI,,bank_statement,7
2026-05-27T10:15:00Z,69,0,-69,DR,txn_8ed9020a223e4d2d,Spotify,spotify@okaxis,OKAXIS,UPI,Spotify Premium,bank_statement,9
2026-05-27T12:16:00Z,1832,0,-1832,DR,txn_1d417cbb47a35a27,Rahul Sharma,shreya.p@upi,AXIS,UPI,Transfer to Rahul Sharma,bank_statement,10
2026-05-28T14:00:00Z,5000,0,-5000,DR,txn_e19ce16078601584,Car Loan EMI,carloan@hdfc,HDFC,UPI,Car Loan EMI,bank_statement,12
2026-05-29T17:36:00Z,117,0,-117,DR,txn_4cfc1aca3d213fd9,Uber,uber@hdfc,ICIC,UPI,,bank_statement,5
2026-05-29T20:40:00Z,749,0,-749,DR,txn_be9a4c5ae29848a4,DMart,dmart@hdfc,ICIC,UPI,,bank_statement,4
2026-05-30T10:23:00Z,78,0,-78,DR,txn_683da42fd202a77d,Rapido,rapido@okaxis,AXIS,UPI,,bank_statement,5
2026-05-30T11:00:00Z,1964,0,-1964,DR,txn_c360be0f8876e4e9,Electricity Board,electricity@sbin,SBIN,UPI,Monthly Electricity Bill,bank_statement,6
2026-05-30T21:28:00Z,199,0,-199,DR,txn_75a228875e750b60,Dominos,dominos@hdfc,HDFC,UPI,,bank_statement,7
2026-05-31T12:48:00Z,359,0,-359,DR,txn_4d5ef3e39722c237,Blinkit,blinkit@okaxis,KOTAK,UPI,,bank_statement,4
2026-05-31T13:45:00Z,1647,0,-1647,DR,txn_eb594e99a758dc06,Meesho,meesho@upi,ICIC,UPI,,bank_statement,1
2026-05-31T15:51:00Z,128,0,-128,DR,txn_bb96202771fadb2b,Ola,ola@icic,SBIN,UPI,,bank_statement,5
2026-06-01T17:32:00Z,236,0,-236,DR,txn_ca676e6d7a79da33,Subway,subway@okaxis,HDFC,UPI,,bank_statement,7
2026-06-01T19:25:00Z,260,0,-260,DR,txn_be71fb087fcd9888,Uber,uber@hdfc,SBIN,UPI,,bank_statement,5
2026-06-03T12:25:00Z,380,0,-380,DR,txn_214f496c91ebc0cb,Cafe Coffee Day,caffe.ccd@hdfc,HDFC,UPI,,bank_statement,7
2026-06-04T15:18:00Z,161,0,-161,DR,txn_5d2dce15fce8c8a1,IRCTC,irctc@sbin,SBIN,UPI,,bank_statement,5
2026-06-04T21:14:00Z,110,0,-110,DR,txn_e72e808c089c01a6,Dominos,dominos@hdfc,SBIN,UPI,,bank_statement,7
2026-06-08T14:43:00Z,399,0,-399,DR,txn_fb39c3a49a58d178,Local Dhaba,dhaba.local@upi,KOTAK,UPI,,bank_statement,7
2026-06-08T15:53:00Z,131,0,-131,DR,txn_f2d7a02862cb7be5,IRCTC,irctc@sbin,SBIN,UPI,,bank_statement,5
2026-06-11T16:25:00Z,185,0,-185,DR,txn_924d6aa9352ca27a,Fuel Station,fuel.petrol@upi,AXIS,UPI,,bank_statement,5
2026-06-12T13:54:00Z,1136,0,-1136,DR,txn_06e03743f51cf1e5,Amazon,amazon@okaxis,SBIN,UPI,,bank_statement,1
2026-06-13T14:54:00Z,30,0,-30,DR,txn_ff0865796ae6f0f1,Ola,ola@icic,ICIC,UPI,,bank_statement,5
2026-06-14T13:19:00Z,224,0,-224,DR,txn_2624b8739766921f,Local Vegetable Vendor,vendor@upi,AXIS,UPI,,bank_statement,4
2026-06-15T15:52:00Z,265,0,-265,DR,txn_38ae5de33167b20f,Uber,uber@hdfc,KOTAK,UPI,,bank_statement,5
2026-06-15T19:40:00Z,492,0,-492,DR,txn_c9514d2564b3d9af,BigBasket,bigbasket@okaxis,KOTAK,UPI,,bank_statement,4
2026-06-19T10:32:00Z,242,0,-242,DR,txn_f714365757ee3b82,Ola,ola@icic,HDFC,UPI,,bank_statement,5
2026-06-20T10:56:00Z,297,0,-297,DR,txn_341b75c6250f237b,Flipkart Flight,flights@flipkart,AXIS,UPI,,bank_statement,5
2026-06-20T15:02:00Z,135,0,-135,DR,txn_dfbc7311734e6bab,Local Dhaba,dhaba.local@upi,KOTAK,UPI,,bank_statement,7
2026-06-21T10:27:00Z,571,0,-571,DR,txn_8c5863e8b4d0d157,Local Vegetable Vendor,vendor@upi,KOTAK,UPI,,bank_statement,4
2026-06-21T19:39:00Z,434,0,-434,DR,txn_7c04d1eaab77a8c9,Dominos,dominos@hdfc,SBIN,UPI,,bank_statement,7
2026-06-22T20:51:00Z,193,0,-193,DR,txn_719c1144975e1ce1,Zomato,zomato@icic,KOTAK,UPI,,bank_statement,7
2026-06-24T13:04:00Z,177,0,-177,DR,txn_82b0622a25d9952f,Dominos,dominos@hdfc,ICIC,UPI,,bank_statement,7
2026-06-25T09:30:00Z,0,75000,75000,CR,txn_fcd9c88e90a5f7f6,ICIC,salary.6@hdfc,KOTAK,INB,Monthly Salary,bank_statement,
2026-06-26T11:00:00Z,1899,0,-1899,DR,txn_80f6083717d8e058,Electricity Board,electricity@sbin,SBIN,UPI,Monthly Electricity Bill,bank_statement,6
2026-06-26T11:14:00Z,205,0,-205,DR,txn_efef19d7a298ea5b,MakeMyTrip,mmt@hdfc,KOTAK,UPI,,bank_statement,5
2026-06-26T22:17:00Z,279,0,-279,DR,txn_9b74d97f6a5e006a,Zomato,zomato@icic,HDFC,UPI,,bank_statement,7
2026-06-27T07:46:00Z,177,0,-177,DR,txn_a31a4fd25f37a8b5,Flipkart Flight,flights@flipkart,ICIC,UPI,,bank_statement,5
2026-06-27T10:15:00Z,69,0,-69,DR,txn_aa5b51577841e461,Spotify,spotify@okaxis,OKAXIS,UPI,Spotify Premium,bank_statement,9
2026-06-27T21:06:00Z,287,0,-287,DR,txn_b37dad37b69c68af,Local Dhaba,dhaba.local@upi,HDFC,UPI,,bank_statement,7
2026-06-28T14:00:00Z,5000,0,-5000,DR,txn_db1a2e38c1bfd237,Car Loan EMI,carloan@hdfc,HDFC,UPI,Car Loan EMI,bank_statement,12
2026-06-29T10:00:00Z,156,0,-156,DR,txn_c96b917929d47163,Uber,uber@hdfc,SBIN,UPI,,bank_statement,5
2026-06-29T13:23:00Z,132,0,-132,DR,txn_a876f015c108494d,Subway,subway@okaxis,HDFC,UPI,,bank_statement,7
2026-06-30T18:04:00Z,1628,0,-1628,DR,txn_abdb2fabddf17a2d,Flipkart,flipkart@hdfc,AXIS,UPI,,bank_statement,1
2026-06-30T19:57:00Z,120,0,-120,DR,txn_8691a18f01fb643b,Ola,ola@icic,SBIN,UPI,,bank_statement,5
